standard,version,domain,variable,core,ordinal,label,role,type
sendig,dart-1-1,BG,BGTESTCD,Req,5,Test Short Name,Topic,Char
sendig,dart-1-1,BG,BGTEST,Req,6,Test Name,Synonym Qualifier,Char
sendig,dart-1-1,BG,BGORRES,Exp,7,Result or Findings as Collected,Result Qualifier,Char
sendig,dart-1-1,BG,BGORRESU,Exp,8,Unit of the Original Result,Variable Qualifier,Char
sendig,dart-1-1,BG,BGSTRESC,Exp,9,Standardized Result in Character Format,Result Qualifier,Char
sendig,dart-1-1,BG,BGSTRESN,Exp,10,Standardized Result in Numeric Format,Result Qualifier,Num
sendig,dart-1-1,BG,BGSTRESU,Exp,11,Unit of the Standardized Result,Variable Qualifier,Char
sendig,dart-1-1,BG,BGSTAT,Perm,12,Completion Status,Record Qualifier,Char
sendig,dart-1-1,BG,BGREASND,Perm,13,Reason Not Done,Record Qualifier,Char
sendig,dart-1-1,BG,BGEXCLFL,Perm,14,Exclusion Flag,Record Qualifier,Char
sendig,dart-1-1,BG,BGREASEX,Perm,15,Reason for Exclusion,Record Qualifier,Char
sendig,dart-1-1,BG,RPHASE,Exp,16,Reproductive Phase,Timing,Char
sendig,dart-1-1,BG,RPPLDY,Perm,17,Planned Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,BG,RPPLENDY,Perm,18,Planned Repro Phase Day of Obs End,Timing,Num
sendig,dart-1-1,BG,BGDTC,Exp,19,Date/Time Animal Weighed,Timing,Char
sendig,dart-1-1,BG,BGENDTC,Exp,20,End Date/Time Animal Weighed,Timing,Char
sendig,dart-1-1,BG,BGDY,Perm,21,Study Day of Start of Interval,Timing,Num
sendig,dart-1-1,BG,BGENDY,Perm,22,Study Day of End of Weight Interval,Timing,Num
sendig,dart-1-1,BG,BGRPDY,Exp,23,Actual Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,BG,BGRPENDY,Exp,24,Actual Repro Phase Day of Obs End,Timing,Num
sendig,dart-1-1,CL,STUDYID,Req,1,Study Identifier,Identifier,Char
sendig,dart-1-1,CL,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sendig,dart-1-1,CL,USUBJID,Exp,3,Unique Subject Identifier,Identifier,Char
sendig,dart-1-1,CL,POOLID,Perm,4,Pool Identifier,Identifier,Char
sendig,dart-1-1,CL,FOCID,Perm,5,Focus of Study-Specific Interest,Identifier,Char
sendig,dart-1-1,CL,CLSEQ,Req,6,Sequence Number,Identifier,Num
sendig,dart-1-1,CL,CLGRPID,Perm,7,Group Identifier,Identifier,Char
sendig,dart-1-1,CL,CLSPID,Perm,8,Mass Identifier,Identifier,Char
sendig,dart-1-1,CL,CLTESTCD,Req,9,Test Short Name,Topic,Char
sendig,dart-1-1,CL,CLTEST,Req,10,Test Name,Synonym Qualifier,Char
sendig,dart-1-1,CL,CLCAT,Req,11,Category for Clinical Observations,Grouping Qualifier,Char
sendig,dart-1-1,CL,CLSCAT,Perm,12,Subcategory for Clinical Observations,Grouping Qualifier,Char
sendig,dart-1-1,CL,CLBODSYS,Perm,13,Body System or Organ Class,Record Qualifier,Char
sendig,dart-1-1,CL,CLORRES,Exp,14,Result or Findings as Collected,Result Qualifier,Char
sendig,dart-1-1,CL,CLSTRESC,Exp,15,Standardized Result in Character Format,Result Qualifier,Char
sendig,dart-1-1,CL,CLRESCAT,Perm,16,Result Category,Variable Qualifier,Char
sendig,dart-1-1,CL,CLSTAT,Perm,17,Completion Status,Record Qualifier,Char
sendig,dart-1-1,CL,CLREASND,Perm,18,Reason Not Done,Record Qualifier,Char
sendig,dart-1-1,CL,CLLOC,Exp,19,Location of a Finding,Record Qualifier,Char
sendig,dart-1-1,CL,CLEVAL,Perm,20,Evaluator,Record Qualifier,Char
sendig,dart-1-1,CL,CLSEV,Perm,21,Severity,Record Qualifier,Char
sendig,dart-1-1,CL,CLEXCLFL,Perm,22,Exclusion Flag,Record Qualifier,Char
sendig,dart-1-1,CL,CLREASEX,Perm,23,Reason for Exclusion,Record Qualifier,Char
sendig,dart-1-1,CL,CLUSCHFL,Perm,24,Unscheduled Flag,Record Qualifier,Char
sendig,dart-1-1,CL,VISITDY,Perm,25,Planned Study Day of Collection,Timing,Num
sendig,dart-1-1,CL,RPHASE,Exp,26,Reproductive Phase,Timing,Char
sendig,dart-1-1,CL,RPPLDY,Exp,27,Planned Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,CL,RPPLENDY,Perm,28,Planned Repro Phase Day of Obs End,Timing,Num
sendig,dart-1-1,CL,CLDTC,Exp,29,Date/Time of Observation,Timing,Char
sendig,dart-1-1,CL,CLENDTC,Perm,30,End Date/Time of Observation,Timing,Char
sendig,dart-1-1,CL,CLDY,Perm,31,Study Day of Observation,Timing,Num
sendig,dart-1-1,CL,CLENDY,Perm,32,Study Day of End of Observation,Timing,Num
sendig,dart-1-1,CL,CLNOMDY,Perm,33,Nominal Study Day for Tabulations,Timing,Num
sendig,dart-1-1,CL,CLNOMLBL,Perm,34,Label for Nominal Study Day,Timing,Char
sendig,dart-1-1,CL,CLRPDY,Exp,35,Actual Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,CL,CLRPENDY,Perm,36,Actual Repro Phase Day of Obs End,Timing,Num
sendig,dart-1-1,CL,CLTPT,Perm,37,Planned Time Point Name,Timing,Char
sendig,dart-1-1,CL,CLTPTNUM,Perm,38,Planned Time Point Number,Timing,Num
sendig,dart-1-1,CL,CLELTM,Perm,39,Planned Elapsed Time from Time Point Ref,Timing,Char
sendig,dart-1-1,CL,CLTPTREF,Perm,40,Time Point Reference,Timing,Char
sendig,dart-1-1,CL,CLRFTDTC,Perm,41,Date/Time of Reference Time Point,Timing,Char
sendig,dart-1-1,DD,STUDYID,Req,1,Study Identifier,Identifier,Char
sendig,dart-1-1,DD,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sendig,dart-1-1,DD,USUBJID,Req,3,Unique Subject Identifier,Identifier,Char
sendig,dart-1-1,DD,DDSEQ,Req,4,Sequence Number,Identifier,Num
sendig,dart-1-1,DD,DDTESTCD,Req,5,Death Diagnosis Short Name,Topic,Char
sendig,dart-1-1,DD,DDTEST,Req,6,Death Diagnosis Name,Synonym Qualifier,Char
sendig,dart-1-1,DD,DDORRES,Req,7,Result or Findings as Collected,Result Qualifier,Char
sendig,dart-1-1,DD,DDSTRESC,Exp,8,Standardized Result in Character Format,Result Qualifier,Char
sendig,dart-1-1,DD,DDRESCAT,Perm,9,Result Category,Variable Qualifier,Char
sendig,dart-1-1,DD,DDEVAL,Perm,10,Evaluator,Record Qualifier,Char
sendig,dart-1-1,DD,RPHASE,Exp,11,Reproductive Phase,Timing,Char
sendig,dart-1-1,DD,DDDTC,Perm,12,Date/Time,Timing,Char
sendig,dart-1-1,DD,DDDY,Perm,13,Study Day,Timing,Num
sendig,dart-1-1,DD,DDRPDY,Exp,14,Actual Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,FW,STUDYID,Req,1,Study Identifier,Identifier,Char
sendig,dart-1-1,FW,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sendig,dart-1-1,FW,USUBJID,Exp,3,Unique Subject Identifier,Identifier,Char
sendig,dart-1-1,FW,POOLID,Perm,4,Pool Identifier,Identifier,Char
sendig,dart-1-1,FW,FWSEQ,Req,5,Sequence Number,Identifier,Num
sendig,dart-1-1,FW,FWGRPID,Perm,6,Group Identifier,Identifier,Char
sendig,dart-1-1,FW,FWTESTCD,Req,7,Food/Water Consumption Short Name,Topic,Char
sendig,dart-1-1,FW,FWTEST,Req,8,Food/Water Consumption Name,Synonym Qualifier,Char
sendig,dart-1-1,FW,FWORRES,Exp,9,Result or Findings as Collected,Result Qualifier,Char
sendig,dart-1-1,FW,FWORRESU,Exp,10,Unit of the Original Result,Variable Qualifier,Char
sendig,dart-1-1,FW,FWSTRESC,Exp,11,Standardized Result in Character Format,Result Qualifier,Char
sendig,dart-1-1,FW,FWSTRESN,Exp,12,Standardized Result in Numeric Format,Result Qualifier,Num
sendig,dart-1-1,FW,FWSTRESU,Exp,13,Unit of the Standardized Result,Variable Qualifier,Char
sendig,dart-1-1,FW,FWSTAT,Perm,14,Completion Status,Record Qualifier,Char
sendig,dart-1-1,FW,FWREASND,Perm,15,Reason Not Done,Record Qualifier,Char
sendig,dart-1-1,FW,FWEXCLFL,Perm,16,Exclusion Flag,Record Qualifier,Char
sendig,dart-1-1,FW,FWREASEX,Perm,17,Reason for Exclusion,Record Qualifier,Char
sendig,dart-1-1,FW,RPHASE,Exp,18,Reproductive Phase,Timing,Char
sendig,dart-1-1,FW,RPPLDY,Perm,19,Planned Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,FW,RPPLENDY,Perm,20,Planned Repro Phase Day of Obs End,Timing,Num
sendig,dart-1-1,FW,FWDTC,Exp,21,Start Date/Time of Observation,Timing,Char
sendig,dart-1-1,FW,FWENDTC,Exp,22,End Date/Time of Observation,Timing,Char
sendig,dart-1-1,FW,FWDY,Perm,23,Study Day of Start of Observation,Timing,Num
sendig,dart-1-1,FW,FWENDY,Perm,24,Study Day of End of Observation,Timing,Num
sendig,dart-1-1,FW,FWRPDY,Exp,25,Actual Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,FW,FWRPENDY,Exp,26,Actual Repro Phase Day of Obs End,Timing,Num
sendig,dart-1-1,LB,STUDYID,Req,1,Study Identifier,Identifier,Char
sendig,dart-1-1,LB,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sendig,dart-1-1,LB,USUBJID,Exp,3,Unique Subject Identifier,Identifier,Char
sendig,dart-1-1,LB,POOLID,Perm,4,Pool Identifier,Identifier,Char
sendig,dart-1-1,LB,LBSEQ,Req,5,Sequence Number,Identifier,Num
sendig,dart-1-1,LB,LBGRPID,Perm,6,Group Identifier,Identifier,Char
sendig,dart-1-1,LB,LBREFID,Perm,7,Specimen Identifier,Identifier,Char
sendig,dart-1-1,LB,LBSPID,Perm,8,Sponsor-Defined Identifier,Identifier,Char
sendig,dart-1-1,LB,LBTESTCD,Req,9,Lab Test or Examination Short Name,Topic,Char
sendig,dart-1-1,LB,LBTEST,Req,10,Lab Test or Examination Name,Synonym Qualifier,Char
sendig,dart-1-1,LB,LBCAT,Exp,11,Category for Lab Test,Grouping Qualifier,Char
sendig,dart-1-1,LB,LBSCAT,Perm,12,Subcategory for Lab Test,Grouping Qualifier,Char
sendig,dart-1-1,LB,LBORRES,Exp,13,Result or Findings as Collected,Result Qualifier,Char
sendig,dart-1-1,LB,LBORRESU,Exp,14,Unit of the Original Result,Variable Qualifier,Char
sendig,dart-1-1,LB,LBORNRLO,Perm,15,Reference Range Lower Limit-Orig Unit,Variable Qualifier,Char
sendig,dart-1-1,LB,LBORNRHI,Perm,16,Reference Range Upper Limit-Orig Unit,Variable Qualifier,Char
sendig,dart-1-1,LB,LBSTRESC,Exp,17,Standardized Result in Character Format,Result Qualifier,Char
sendig,dart-1-1,LB,LBSTRESN,Exp,18,Standardized Result in Numeric Format,Result Qualifier,Num
sendig,dart-1-1,LB,LBSTRESU,Exp,19,Unit of the Standardized Result,Variable Qualifier,Char
sendig,dart-1-1,LB,LBSTNRLO,Perm,20,Reference Range Lower Limit-Std Unit,Variable Qualifier,Num
sendig,dart-1-1,LB,LBSTNRHI,Perm,21,Reference Range Upper Limit-Std Unit,Variable Qualifier,Num
sendig,dart-1-1,LB,LBSTNRC,Perm,22,Reference Range for Char Rslt-Std Unit,Variable Qualifier,Char
sendig,dart-1-1,LB,LBNRIND,Perm,23,Reference Range Indicator,Variable Qualifier,Char
sendig,dart-1-1,LB,LBSTAT,Perm,24,Completion Status,Record Qualifier,Char
sendig,dart-1-1,LB,LBREASND,Perm,25,Reason Not Done,Record Qualifier,Char
sendig,dart-1-1,LB,LBNAM,Perm,26,Laboratory Name,Record Qualifier,Char
sendig,dart-1-1,LB,LBSPEC,Exp,27,Specimen Material Type,Record Qualifier,Char
sendig,dart-1-1,LB,LBANTREG,Perm,28,Anatomical Region of Specimen,Variable Qualifier,Char
sendig,dart-1-1,LB,LBSPCCND,Perm,29,Specimen Condition,Record Qualifier,Char
sendig,dart-1-1,LB,LBSPCUFL,Perm,30,Specimen Usability for the Test,Record Qualifier,Char
sendig,dart-1-1,LB,LBLOC,Perm,31,Specimen Collection Location,Record Qualifier,Char
sendig,dart-1-1,LB,LBLAT,Perm,32,Specimen Laterality within Subject,Variable Qualifier,Char
sendig,dart-1-1,LB,LBDIR,Perm,33,Specimen Directionality within Subject,Variable Qualifier,Char
sendig,dart-1-1,LB,LBPORTOT,Perm,34,Portion or Totality,Variable Qualifier,Char
sendig,dart-1-1,LB,LBMETHOD,Exp,35,Method of Test or Examination,Record Qualifier,Char
sendig,dart-1-1,LB,LBBLFL,Exp,36,Baseline Flag,Record Qualifier,Char
sendig,dart-1-1,LB,LBFAST,Perm,37,Fasting Status,Record Qualifier,Char
sendig,dart-1-1,LB,LBDRVFL,Perm,38,Derived Flag,Record Qualifier,Char
sendig,dart-1-1,LB,LBTOX,Perm,39,Toxicity,Variable Qualifier,Char
sendig,dart-1-1,LB,LBTOXGR,Perm,40,Standard Toxicity Grade,Record Qualifier,Char
sendig,dart-1-1,LB,LBEXCLFL,Perm,41,Exclusion Flag,Record Qualifier,Char
sendig,dart-1-1,LB,LBREASEX,Perm,42,Reason for Exclusion,Record Qualifier,Char
sendig,dart-1-1,LB,LBUSCHFL,Exp,43,Unscheduled Flag,Record Qualifier,Char
sendig,dart-1-1,LB,VISITDY,Perm,44,Planned Study Day of Collection,Timing,Num
sendig,dart-1-1,LB,RPHASE,Exp,45,Reproductive Phase,Timing,Char
sendig,dart-1-1,LB,RPPLDY,Exp,46,Planned Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,LB,RPPLENDY,Perm,47,Planned Repro Phase Day of Obs End,Timing,Num
sendig,dart-1-1,LB,LBDTC,Exp,48,Date/Time of Specimen Collection,Timing,Char
sendig,dart-1-1,LB,LBENDTC,Perm,49,End Date/Time of Specimen Collection,Timing,Char
sendig,dart-1-1,LB,LBDY,Perm,50,Study Day of Specimen Collection,Timing,Num
sendig,dart-1-1,LB,LBENDY,Perm,51,Study Day of End of Specimen Collection,Timing,Num
sendig,dart-1-1,LB,LBNOMDY,Perm,52,Nominal Study Day for Tabulations,Timing,Num
sendig,dart-1-1,LB,LBNOMLBL,Perm,53,Label for Nominal Study Day,Timing,Char
sendig,dart-1-1,LB,LBRPDY,Exp,54,Actual Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,LB,LBRPENDY,Perm,55,Actual Repro Phase Day of Obs End,Timing,Num
sendig,dart-1-1,LB,LBTPT,Perm,56,Planned Time Point Name,Timing,Char
sendig,dart-1-1,LB,LBTPTNUM,Perm,57,Planned Time Point Number,Timing,Num
sendig,dart-1-1,LB,LBELTM,Perm,58,Planned Elapsed Time from Time Point Ref,Timing,Char
sendig,dart-1-1,LB,LBTPTREF,Perm,59,Time Point Reference,Timing,Char
sendig,dart-1-1,LB,LBRFTDTC,Perm,60,Date/Time of Reference Time Point,Timing,Char
sendig,dart-1-1,MA,STUDYID,Req,1,Study Identifier,Identifier,Char
sendig,dart-1-1,MA,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sendig,dart-1-1,MA,USUBJID,Req,3,Unique Subject Identifier,Identifier,Char
sendig,dart-1-1,MA,FOCID,Perm,4,Focus of Study-Specific Interest,Identifier,Char
sendig,dart-1-1,MA,MASEQ,Req,5,Sequence Number,Identifier,Num
sendig,dart-1-1,MA,MAGRPID,Perm,6,Group Identifier,Identifier,Char
sendig,dart-1-1,MA,MAREFID,Perm,7,Specimen Reference Identifier,Identifier,Char
sendig,dart-1-1,MA,MASPID,Perm,8,Mass Identifier,Identifier,Char
sendig,dart-1-1,MA,MATESTCD,Req,9,Macroscopic Examination Short Name,Topic,Char
sendig,dart-1-1,MA,MATEST,Req,10,Macroscopic Examination Name,Synonym Qualifier,Char
sendig,dart-1-1,MA,MABODSYS,Perm,11,Body System or Organ Class,Record Qualifier,Char
sendig,dart-1-1,MA,MAORRES,Exp,12,Result or Findings as Collected,Result Qualifier,Char
sendig,dart-1-1,MA,MASTRESC,Exp,13,Standardized Result in Character Format,Result Qualifier,Char
sendig,dart-1-1,MA,MASTAT,Perm,14,Completion Status,Record Qualifier,Char
sendig,dart-1-1,MA,MAREASND,Perm,15,Reason Not Done,Record Qualifier,Char
sendig,dart-1-1,MA,MANAM,Perm,16,Laboratory Name,Record Qualifier,Char
sendig,dart-1-1,MA,MASPEC,Exp,17,Specimen Material Type,Record Qualifier,Char
sendig,dart-1-1,MA,MAANTREG,Perm,18,Anatomical Region of Specimen,Variable Qualifier,Char
sendig,dart-1-1,MA,MASPCCND,Perm,19,Specimen Condition,Record Qualifier,Char
sendig,dart-1-1,MA,MASPCUFL,Perm,20,Specimen Usability for the Test,Record Qualifier,Char
sendig,dart-1-1,MA,MALAT,Perm,21,Specimen Laterality within Subject,Variable Qualifier,Char
sendig,dart-1-1,MA,MADIR,Perm,22,Specimen Directionality within Subject,Variable Qualifier,Char
sendig,dart-1-1,MA,MAPORTOT,Perm,23,Portion or Totality,Variable Qualifier,Char
sendig,dart-1-1,MA,MAEVAL,Perm,24,Evaluator,Record Qualifier,Char
sendig,dart-1-1,MA,MASEV,Perm,25,Severity,Record Qualifier,Char
sendig,dart-1-1,MA,MADTHREL,Perm,26,Relationship to Death,Record Qualifier,Char
sendig,dart-1-1,MA,RPHASE,Perm,27,Reproductive Phase,Timing,Char
sendig,dart-1-1,MA,RPPLDY,Perm,28,Planned Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,MA,MADTC,Perm,29,Date/Time,Timing,Char
sendig,dart-1-1,MA,MADY,Perm,30,Study Day,Timing,Num
sendig,dart-1-1,MA,MARPDY,Perm,31,Actual Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,MI,STUDYID,Req,1,Study Identifier,Identifier,Char
sendig,dart-1-1,MI,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sendig,dart-1-1,MI,USUBJID,Req,3,Unique Subject Identifier,Identifier,Char
sendig,dart-1-1,MI,FOCID,Perm,4,Focus of Study-Specific Interest,Identifier,Char
sendig,dart-1-1,MI,MISEQ,Req,5,Sequence Number,Identifier,Num
sendig,dart-1-1,MI,MIGRPID,Perm,6,Group Identifier,Identifier,Char
sendig,dart-1-1,MI,MIREFID,Perm,7,Specimen Reference Identifier,Identifier,Char
sendig,dart-1-1,MI,MISPID,Perm,8,Mass Identifier,Identifier,Char
sendig,dart-1-1,MI,MITESTCD,Req,9,Microscopic Examination Short Name,Topic,Char
sendig,dart-1-1,MI,MITEST,Req,10,Microscopic Examination Name,Synonym Qualifier,Char
sendig,dart-1-1,MI,MIBODSYS,Perm,11,Body System or Organ Class,Record Qualifier,Char
sendig,dart-1-1,MI,MIORRES,Exp,12,Result or Findings as Collected,Result Qualifier,Char
sendig,dart-1-1,MI,MISTRESC,Exp,13,Standardized Result in Character Format,Result Qualifier,Char
sendig,dart-1-1,MI,MIRESCAT,Perm,14,Result Category,Variable Qualifier,Char
sendig,dart-1-1,MI,MICHRON,Exp,15,Chronicity of Finding,Variable Qualifier,Char
sendig,dart-1-1,MI,MIDISTR,Exp,16,Distribution Pattern of Finding,Variable Qualifier,Char
sendig,dart-1-1,MI,MISTAT,Perm,17,Completion Status,Record Qualifier,Char
sendig,dart-1-1,MI,MIREASND,Perm,18,Reason Not Done,Record Qualifier,Char
sendig,dart-1-1,MI,MINAM,Perm,19,Laboratory Name,Record Qualifier,Char
sendig,dart-1-1,MI,MISPEC,Req,20,Specimen Material Type,Record Qualifier,Char
sendig,dart-1-1,MI,MIANTREG,Perm,21,Anatomical Region of Specimen,Variable Qualifier,Char
sendig,dart-1-1,MI,MISPCCND,Exp,22,Specimen Condition,Record Qualifier,Char
sendig,dart-1-1,MI,MISPCUFL,Exp,23,Specimen Usability for the Test,Record Qualifier,Char
sendig,dart-1-1,MI,MILAT,Perm,24,Specimen Laterality within Subject,Variable Qualifier,Char
sendig,dart-1-1,MI,MIDIR,Perm,25,Specimen Directionality within Subject,Variable Qualifier,Char
sendig,dart-1-1,MI,MIMETHOD,Perm,26,Method of Test or Examination,Record Qualifier,Char
sendig,dart-1-1,MI,MIEVAL,Perm,27,Evaluator,Record Qualifier,Char
sendig,dart-1-1,MI,MISEV,Exp,28,Severity,Record Qualifier,Char
sendig,dart-1-1,MI,MIDTHREL,Perm,29,Relationship to Death,Record Qualifier,Char
sendig,dart-1-1,MI,RPHASE,Perm,30,Reproductive Phase,Timing,Char
sendig,dart-1-1,MI,MIDTC,Perm,31,Date/Time,Timing,Char
sendig,dart-1-1,MI,MIDY,Perm,32,Study Day,Timing,Num
sendig,dart-1-1,MI,MIRPDY,Perm,33,Actual Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,OM,STUDYID,Req,1,Study Identifier,Identifier,Char
sendig,dart-1-1,OM,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sendig,dart-1-1,OM,USUBJID,Req,3,Unique Subject Identifier,Identifier,Char
sendig,dart-1-1,OM,OMSEQ,Req,4,Sequence Number,Identifier,Num
sendig,dart-1-1,OM,OMTESTCD,Req,5,Test Short Name,Topic,Char
sendig,dart-1-1,OM,OMTEST,Req,6,Test Name,Synonym Qualifier,Char
sendig,dart-1-1,OM,OMORRES,Exp,7,Result or Findings as Collected,Result Qualifier,Char
sendig,dart-1-1,OM,OMORRESU,Exp,8,Unit of the Original Result,Variable Qualifier,Char
sendig,dart-1-1,OM,OMSTRESC,Exp,9,Standardized Result in Character Format,Result Qualifier,Char
sendig,dart-1-1,OM,OMSTRESN,Exp,10,Standardized Result in Numeric Format,Result Qualifier,Num
sendig,dart-1-1,OM,OMSTRESU,Exp,11,Unit of the Standardized Result,Variable Qualifier,Char
sendig,dart-1-1,OM,OMSTAT,Perm,12,Completion Status,Record Qualifier,Char
sendig,dart-1-1,OM,OMREASND,Perm,13,Reason Not Done,Record Qualifier,Char
sendig,dart-1-1,OM,OMSPEC,Req,14,Specimen Material Type,Record Qualifier,Char
sendig,dart-1-1,OM,OMANTREG,Perm,15,Anatomical Region of Specimen,Variable Qualifier,Char
sendig,dart-1-1,OM,OMSPCCND,Perm,16,Specimen Condition,Record Qualifier,Char
sendig,dart-1-1,OM,OMSPCUFL,Perm,17,Specimen Usability for the Test,Record Qualifier,Char
sendig,dart-1-1,OM,OMLAT,Perm,18,Specimen Laterality within Subject,Variable Qualifier,Char
sendig,dart-1-1,OM,OMDIR,Perm,19,Specimen Directionality within Subject,Variable Qualifier,Char
sendig,dart-1-1,OM,OMPORTOT,Perm,20,Portion or Totality,Variable Qualifier,Char
sendig,dart-1-1,OM,OMEXCLFL,Perm,21,Exclusion Flag,Record Qualifier,Char
sendig,dart-1-1,OM,OMREASEX,Perm,22,Reason for Exclusion,Record Qualifier,Char
sendig,dart-1-1,OM,RPHASE,Exp,23,Reproductive Phase,Timing,Char
sendig,dart-1-1,OM,RPPLDY,Exp,24,Planned Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,OM,OMDTC,Exp,25,Date/Time Organ Measured,Timing,Char
sendig,dart-1-1,OM,OMDY,Perm,26,Study Day of Measurement,Timing,Num
sendig,dart-1-1,OM,OMNOMDY,Perm,27,Nominal Study Day for Tabulations,Timing,Num
sendig,dart-1-1,OM,OMNOMLBL,Perm,28,Label for Nominal Study Day,Timing,Char
sendig,dart-1-1,OM,OMRPDY,Exp,29,Actual Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,PC,STUDYID,Req,1,Study Identifier,Identifier,Char
sendig,dart-1-1,PC,DOMAIN,Req,2,Domain Abbreviation,Identifier,Char
sendig,dart-1-1,PC,USUBJID,Exp,3,Unique Subject Identifier,Identifier,Char
sendig,dart-1-1,PC,POOLID,Perm,4,Pool Identifier,Identifier,Char
sendig,dart-1-1,PC,PCSEQ,Req,5,Sequence Number,Identifier,Num
sendig,dart-1-1,PC,PCGRPID,Perm,6,Group Identifier,Identifier,Char
sendig,dart-1-1,PC,PCREFID,Perm,7,Sample Identifier,Identifier,Char
sendig,dart-1-1,PC,PCSPID,Perm,8,Sponsor-Defined Identifier,Identifier,Char
sendig,dart-1-1,PC,PCTESTCD,Req,9,Test Short Name,Topic,Char
sendig,dart-1-1,PC,PCTEST,Req,10,Test Name,Synonym Qualifier,Char
sendig,dart-1-1,PC,PCCAT,Perm,11,Test Category,Grouping Qualifier,Char
sendig,dart-1-1,PC,PCSCAT,Perm,12,Test Subcategory,Grouping Qualifier,Char
sendig,dart-1-1,PC,PCORRES,Exp,13,Result or Findings as Collected,Result Qualifier,Char
sendig,dart-1-1,PC,PCORRESU,Exp,14,Unit of the Original Result,Variable Qualifier,Char
sendig,dart-1-1,PC,PCSTRESC,Exp,15,Standardized Result in Character Format,Result Qualifier,Char
sendig,dart-1-1,PC,PCSTRESN,Exp,16,Standardized Result in Numeric Format,Result Qualifier,Num
sendig,dart-1-1,PC,PCSTRESU,Exp,17,Unit of the Standardized Result,Variable Qualifier,Char
sendig,dart-1-1,PC,PCSTAT,Perm,18,Completion Status,Record Qualifier,Char
sendig,dart-1-1,PC,PCREASND,Perm,19,Reason Not Done,Record Qualifier,Char
sendig,dart-1-1,PC,PCNAM,Perm,20,Laboratory Name,Record Qualifier,Char
sendig,dart-1-1,PC,PCSPEC,Req,21,Specimen Material Type,Record Qualifier,Char
sendig,dart-1-1,PC,PCSPCCND,Perm,22,Specimen Condition,Record Qualifier,Char
sendig,dart-1-1,PC,PCSPCUFL,Perm,23,Specimen Usability for the Test,Record Qualifier,Char
sendig,dart-1-1,PC,PCMETHOD,Perm,24,Method of Test or Examination,Record Qualifier,Char
sendig,dart-1-1,PC,PCBLFL,Exp,25,Baseline Flag,Record Qualifier,Char
sendig,dart-1-1,PC,PCFAST,Perm,26,Fasting Status,Record Qualifier,Char
sendig,dart-1-1,PC,PCDRVFL,Perm,27,Derived Flag,Record Qualifier,Char
sendig,dart-1-1,PC,PCLLOQ,Exp,28,Lower Limit of Quantitation,Variable Qualifier,Num
sendig,dart-1-1,PC,PCEXCLFL,Perm,29,Exclusion Flag,Record Qualifier,Char
sendig,dart-1-1,PC,PCREASEX,Perm,30,Reason for Exclusion,Record Qualifier,Char
sendig,dart-1-1,PC,VISITDY,Perm,31,Planned Study Day of Collection,Timing,Num
sendig,dart-1-1,PC,RPHASE,Exp,32,Reproductive Phase,Timing,Char
sendig,dart-1-1,PC,RPPLDY,Exp,33,Planned Repro Phase Day of Observation,Timing,Num
sendig,dart-1-1,PC,RPPLENDY,Perm,34,Planned Repro Phase Day of Obs End,Timing,Num
sendig,dart-1-1,PC,PCDTC,Exp,35,Date/Time of Specimen Collection,Timing,Char
sendig,dart-1-1,PC,PCENDTC,Perm,36,End Date/Time of Specimen Collection,Timing,Char
sendig,dart-1-1,PC,PCDY,Perm,37,Study Day of Specimen Collection,Timing,Num
