version,domain,variable,core,ordinal
3.4,TU,TULNKGRP,Perm,9
3.4,TU,TUTESTCD,Req,10
3.4,TU,TUTEST,Req,11
3.4,TU,TUORRES,Exp,12
3.4,TU,TUSTRESC,Exp,13
3.4,TU,TUNAM,Perm,14
3.4,TU,TULOC,Exp,15
3.4,TU,TULAT,Perm,16
3.4,TU,TUDIR,Perm,17
3.4,TU,TUPORTOT,Perm,18
3.4,TU,TUMETHOD,Exp,19
3.4,TU,TULOBXFL,Exp,20
3.4,TU,TUBLFL,Perm,21
3.4,TU,TUEVAL,Exp,22
3.4,TU,TUEVALID,Perm,23
3.4,TU,TUACPTFL,Perm,24
3.4,TU,VISITNUM,Exp,25
3.4,TU,VISIT,Perm,26
3.4,TU,VISITDY,Perm,27
3.4,TU,TAETORD,Perm,28
3.4,TU,EPOCH,Perm,29
3.4,TU,TUDTC,Exp,30
3.4,TU,TUDY,Perm,31
3.4,UR,STUDYID,Req,1
3.4,UR,DOMAIN,Req,2
3.4,UR,USUBJID,Req,3
3.4,UR,URSEQ,Req,4
3.4,UR,URGRPID,Perm,5
3.4,UR,URREFID,Perm,6
3.4,UR,URSPID,Perm,7
3.4,UR,URLNKID,Perm,8
3.4,UR,URLNKGRP,Perm,9
3.4,UR,URTESTCD,Req,10
3.4,UR,URTEST,Req,11
3.4,UR,URTSTDTL,Perm,12
3.4,UR,URCAT,Perm,13
3.4,UR,URSCAT,Perm,14
3.4,UR,URORRES,Exp,15
3.4,UR,URORRESU,Perm,16
3.4,UR,URSTRESC,Exp,17
3.4,UR,URSTRESN,Perm,18
3.4,UR,URSTRESU,Perm,19
3.4,UR,URRESCAT,Perm,20
3.4,UR,URSTAT,Perm,21
3.4,UR,URREASND,Perm,22
3.4,UR,URLOC,Perm,23
3.4,UR,URLAT,Perm,24
3.4,UR,URDIR,Perm,25
3.4,UR,URMETHOD,Perm,26
3.4,UR,URLOBXFL,Exp,27
3.4,UR,URBLFL,Perm,28
3.4,UR,URDRVFL,Perm,29
3.4,UR,UREVAL,Perm,30
3.4,UR,UREVALID,Perm,31
3.4,UR,VISITNUM,Exp,32
3.4,UR,VISIT,Perm,33
3.4,UR,VISITDY,Perm,34
3.4,UR,TAETORD,Perm,35
3.4,UR,EPOCH,Perm,36
3.4,UR,URDTC,Exp,37
3.4,UR,URDY,Perm,38
3.4,UR,URTPT,Perm,39
3.4,UR,URTPTNUM,Perm,40
3.4,UR,URELTM,Perm,41
3.4,UR,URTPTREF,Perm,42
3.4,UR,URRFTDTC,Perm,43
3.4,VS,STUDYID,Req,1
3.4,VS,DOMAIN,Req,2
3.4,VS,USUBJID,Req,3
3.4,VS,VSSEQ,Req,4
3.4,VS,VSGRPID,Perm,5
3.4,VS,VSSPID,Perm,6
3.4,VS,VSTESTCD,Req,7
3.4,VS,VSTEST,Req,8
3.4,VS,VSCAT,Perm,9
3.4,VS,VSSCAT,Perm,10
3.4,VS,VSPOS,Perm,11
3.4,VS,VSORRES,Exp,12
3.4,VS,VSORRESU,Exp,13
3.4,VS,VSSTRESC,Exp,14
3.4,VS,VSSTRESN,Exp,15
3.4,VS,VSSTRESU,Exp,16
3.4,VS,VSSTAT,Perm,17
3.4,VS,VSREASND,Perm,18
3.4,VS,VSLOC,Perm,19
3.4,VS,VSLAT,Perm,20
3.4,VS,VSLOBXFL,Exp,21
3.4,VS,VSBLFL,Perm,22
3.4,VS,VSDRVFL,Perm,23
3.4,VS,VSTOX,Perm,24
3.4,VS,VSTOXGR,Perm,25
3.4,VS,VSCLSIG,Perm,26
3.4,VS,VISITNUM,Exp,27
3.4,VS,VISIT,Perm,28
3.4,VS,VISITDY,Perm,29
3.4,VS,TAETORD,Perm,30
3.4,VS,EPOCH,Perm,31
3.4,VS,VSDTC,Exp,32
3.4,VS,VSDY,Perm,33
3.4,VS,VSTPT,Perm,34
3.4,VS,VSTPTNUM,Perm,35
3.4,VS,VSELTM,Perm,36
3.4,VS,VSTPTREF,Perm,37
3.4,VS,VSRFTDTC,Perm,38
3.4,FA,STUDYID,Req,1
3.4,FA,DOMAIN,Req,2
3.4,FA,USUBJID,Req,3
3.4,FA,FASEQ,Req,4
3.4,FA,FAGRPID,Perm,5
3.4,FA,FASPID,Perm,6
3.4,FA,FATESTCD,Req,7
3.4,FA,FATEST,Req,8
3.4,FA,FAOBJ,Req,9
3.4,FA,FACAT,Perm,10
3.4,FA,FASCAT,Perm,11
3.4,FA,FAORRES,Exp,12
3.4,FA,FAORRESU,Perm,13
3.4,FA,FASTRESC,Exp,14
3.4,FA,FASTRESN,Perm,15
3.4,FA,FASTRESU,Perm,16
3.4,FA,FASTAT,Perm,17
3.4,FA,FAREASND,Perm,18
3.4,FA,FALOC,Perm,19
3.4,FA,FALAT,Perm,20
3.4,FA,FALOBXFL,Perm,21
3.4,FA,FABLFL,Perm,22
3.4,FA,FAEVAL,Perm,23
3.4,FA,VISITNUM,Exp,24
3.4,FA,VISIT,Perm,25
3.4,FA,VISITDY,Perm,26
3.4,FA,TAETORD,Perm,27
3.4,FA,EPOCH,Perm,28
3.4,FA,FADTC,Exp,29
3.4,FA,FADY,Perm,30
3.4,SR,STUDYID,Req,1
3.4,SR,DOMAIN,Req,2
3.4,SR,USUBJID,Req,3
3.4,SR,SRSEQ,Req,4
3.4,SR,SRGRPID,Perm,5
3.4,SR,SRREFID,Perm,6
3.4,SR,SRSPID,Perm,7
3.4,SR,SRTESTCD,Req,8
3.4,SR,SRTEST,Req,9
3.4,SR,SROBJ,Req,10
3.4,SR,SRCAT,Perm,11
3.4,SR,SRSCAT,Perm,12
3.4,SR,SRORRES,Exp,13
3.4,SR,SRORRESU,Exp,14
3.4,SR,SRSTRESC,Exp,15
3.4,SR,SRSTRESN,Exp,16
3.4,SR,SRSTRESU,Exp,17
3.4,SR,SRSTAT,Perm,18
3.4,SR,SRREASND,Perm,19
3.4,SR,SRNAM,Perm,20
3.4,SR,SRSPEC,Perm,21
3.4,SR,SRLOC,Perm,22
3.4,SR,SRLAT,Perm,23
3.4,SR,SRMETHOD,Perm,24
3.4,SR,SRLOBXFL,Perm,25
3.4,SR,SRBLFL,Perm,26
3.4,SR,SREVAL,Perm,27
3.4,SR,VISITNUM,Exp,28
3.4,SR,VISIT,Perm,29
3.4,SR,VISITDY,Perm,30
3.4,SR,TAETORD,Perm,31
3.4,SR,EPOCH,Perm,32
3.4,SR,SRDTC,Exp,33
3.4,SR,SRDY,Perm,34
3.4,SR,SRTPT,Perm,35
3.4,SR,SRTPTNUM,Perm,36
3.4,SR,SRELTM,Perm,37
3.4,SR,SRTPTREF,Perm,38
3.4,SR,SRRFTDTC,Perm,39
3.4,CO,STUDYID,Req,1
3.4,CO,DOMAIN,Req,2
3.4,CO,RDOMAIN,Perm,3
3.4,CO,USUBJID,Req,4
3.4,CO,COSEQ,Req,5
3.4,CO,IDVAR,Perm,6
3.4,CO,IDVARVAL,Perm,7
3.4,CO,COREF,Perm,8
3.4,CO,COVAL,Req,9
3.4,CO,COEVAL,Perm,10
3.4,CO,COEVALID,Perm,11
3.4,CO,CODTC,Perm,12
3.4,CO,CODY,Perm,13
3.4,DM,STUDYID,Req,1
3.4,DM,DOMAIN,Req,2
3.4,DM,USUBJID,Req,3
3.4,DM,SUBJID,Req,4
3.4,DM,RFSTDTC,Exp,5
3.4,DM,RFENDTC,Exp,6
3.4,DM,RFXSTDTC,Exp,7
3.4,DM,RFXENDTC,Exp,8
3.4,DM,RFCSTDTC,Perm,9
3.4,DM,RFCENDTC,Perm,10
3.4,DM,RFICDTC,Exp,11
3.4,DM,RFPENDTC,Exp,12
3.4,DM,DTHDTC,Exp,13
3.4,DM,DTHFL,Exp,14
3.4,DM,SITEID,Req,15
3.4,DM,INVID,Perm,16
3.4,DM,INVNAM,Perm,17
3.4,DM,BRTHDTC,Perm,18
3.4,DM,AGE,Exp,19
3.4,DM,AGEU,Exp,20
3.4,DM,SEX,Req,21
3.4,DM,RACE,Exp,22
3.4,DM,ETHNIC,Perm,23
3.4,DM,ARMCD,Exp,24
3.4,DM,ARM,Exp,25
3.4,DM,ACTARMCD,Exp,26
3.4,DM,ACTARM,Exp,27
3.4,DM,ARMNRS,Exp,28
3.4,DM,ACTARMUD,Exp,29
3.4,DM,COUNTRY,Req,30
3.4,DM,DMDTC,Perm,31
3.4,DM,DMDY,Perm,32
3.4,SE,STUDYID,Req,1
3.4,SE,DOMAIN,Req,2
3.4,SE,USUBJID,Req,3
3.4,SE,SESEQ,Req,4
3.4,SE,ETCD,Req,5
3.4,SE,ELEMENT,Perm,6
3.4,SE,TAETORD,Perm,7
3.4,SE,EPOCH,Perm,8
3.4,SE,SESTDTC,Req,9
3.4,SE,SEENDTC,Exp,10
3.4,SE,SESTDY,Perm,11
3.4,SE,SEENDY,Perm,12
3.4,SE,SEUPDES,Perm,13
3.4,SM,STUDYID,Req,1
3.4,SM,DOMAIN,Req,2
3.4,SM,USUBJID,Req,3
3.4,SM,SMSEQ,Req,4
3.4,SM,MIDS,Req,5
3.4,SM,MIDSTYPE,Req,6
3.4,SM,SMSTDTC,Exp,7
3.4,SM,SMENDTC,Exp,8
3.4,SM,SMSTDY,Exp,9
3.4,SM,SMENDY,Exp,10
3.4,SV,STUDYID,Req,1
3.4,SV,DOMAIN,Req,2
3.4,SV,USUBJID,Req,3
3.4,SV,VISITNUM,Req,4
3.4,SV,VISIT,Perm,5
3.4,SV,SVPRESP,Exp,6
3.4,SV,SVOCCUR,Exp,7
3.4,SV,SVREASOC,Perm,8
3.4,SV,SVCNTMOD,Perm,9
3.4,SV,SVEPCHGI,Perm,10
3.4,SV,VISITDY,Perm,11
3.4,SV,SVSTDTC,Exp,12
3.4,SV,SVENDTC,Exp,13
3.4,SV,SVSTDY,Perm,14
3.4,SV,SVENDY,Perm,15
3.4,SV,SVUPDES,Perm,16
3.4,TA,STUDYID,Req,1
3.4,TA,DOMAIN,Req,2
3.4,TA,ARMCD,Req,3
3.4,TA,ARM,Req,4
3.4,TA,TAETORD,Req,5
3.4,TA,ETCD,Req,6
3.4,TA,ELEMENT,Perm,7
3.4,TA,TABRANCH,Exp,8
3.4,TA,TATRANS,Exp,9
3.4,TA,EPOCH,Req,10
3.4,TD,STUDYID,Req,1
3.4,TD,DOMAIN,Req,2
3.4,TD,TDORDER,Req,3
3.4,TD,TDANCVAR,Req,4
3.4,TD,TDSTOFF,Req,5
3.4,TD,TDTGTPAI,Req,6
3.4,TD,TDMINPAI,Req,7
3.4,TD,TDMAXPAI,Req,8
3.4,TD,TDNUMRPT,Req,9
3.4,TE,STUDYID,Req,1
3.4,TE,DOMAIN,Req,2
3.4,TE,ETCD,Req,3
3.4,TE,ELEMENT,Req,4
3.4,TE,TESTRL,Req,5
3.4,TE,TEENRL,Perm,6
3.4,TE,TEDUR,Perm,7
3.4,TI,STUDYID,Req,1
3.4,TI,DOMAIN,Req,2
3.4,TI,IETESTCD,Req,3
3.4,TI,IETEST,Req,4
3.4,TI,IECAT,Req,5
3.4,TI,IESCAT,Perm,6
3.4,TI,TIRL,Perm,7
3.4,TI,TIVERS,Perm,8
3.4,TM,STUDYID,Req,1
3.4,TM,DOMAIN,Req,2
3.4,TM,MIDSTYPE,Req,3
3.4,TM,TMDEF,Req,4
3.4,TM,TMRPT,Req,5
3.4,TS,STUDYID,Req,1
3.4,TS,DOMAIN,Req,2
3.4,TS,TSSEQ,Req,3
3.4,TS,TSGRPID,Perm,4
3.4,TS,TSPARMCD,Req,5
3.4,TS,TSPARM,Req,6
3.4,TS,TSVAL,Exp,7
3.4,TS,TSVALNF,Perm,8
3.4,TS,TSVALCD,Exp,9
3.4,TS,TSVCDREF,Exp,10
3.4,TS,TSVCDVER,Exp,11
3.4,TV,STUDYID,Req,1
3.4,TV,DOMAIN,Req,2
3.4,TV,VISITNUM,Req,3
3.4,TV,VISIT,Req,4
3.4,TV,VISITDY,Perm,5
3.4,TV,ARMCD,Exp,6
3.4,TV,ARM,Perm,7
3.4,TV,TVSTRL,Req,8
3.4,TV,TVENRL,Perm,9
3.4,OI,STUDYID,Req,1
3.4,OI,DOMAIN,Req,2
3.4,OI,NHOID,Req,3
3.4,OI,OISEQ,Req,4
3.4,OI,OIPARMCD,Req,5
3.4,OI,OIPARM,Req,6
3.4,OI,OIVAL,Req,7
3.4,RELREC,STUDYID,Req,1
3.4,RELREC,RDOMAIN,Req,2
3.4,RELREC,USUBJID,Exp,3
3.4,RELREC,IDVAR,Req,4
3.4,RELREC,IDVARVAL,Exp,5
3.4,RELREC,RELTYPE,Exp,6
3.4,RELREC,RELID,Req,7
3.4,RELSPEC,STUDYID,Req,1
3.4,RELSPEC,USUBJID,Req,2
3.4,RELSPEC,REFID,Req,3
3.4,RELSPEC,SPEC,Perm,4
3.4,RELSPEC,PARENT,Exp,5
3.4,RELSPEC,LEVEL,Req,6
3.4,RELSUB,STUDYID,Req,1
3.4,RELSUB,USUBJID,Exp,2
3.4,RELSUB,POOLID,Perm,3
3.4,RELSUB,RSUBJID,Req,4
3.4,RELSUB,SREL,Req,5
3.4,SUPPQUAL,STUDYID,Req,1
3.4,SUPPQUAL,RDOMAIN,Req,2
3.4,SUPPQUAL,USUBJID,Req,3
3.4,SUPPQUAL,IDVAR,Exp,4
3.4,SUPPQUAL,IDVARVAL,Exp,5
3.4,SUPPQUAL,QNAM,Req,6
3.4,SUPPQUAL,QLABEL,Req,7
3.4,SUPPQUAL,QVAL,Req,8
3.4,SUPPQUAL,QORIG,Req,9
3.4,SUPPQUAL,QEVAL,Exp,10
